timeStamp,goundSteering, group_14, time
1584543682222047,-0,0.186265,1530
1584543682322493,-0,0.154088,1722
1584543682422260,-0,0.204081,2837
1584543682522645,-0,0.204948,561
1584543682624057,-0,0.205581,1975
1584543682721972,-0,0.205637,3337
1584543682821920,-0,0.203584,1372
1584543682922130,-0,0.206243,973
1584543683021885,-0,0.203672,1265
1584543683123819,-0,0.20354,1792
1584543683222050,-0,0.203767,3698
1584543683321852,-0,0.203621,1961
1584543683421835,-0,0.203621,737
1584543683522625,-0,0.203621,5077
1584543683627326,-0,0.203577,3500
1584543683724556,-0,0.206194,939
1584543683821925,-0,0.206194,2214
1584543683921757,-0,0.206194,1440
