timeStamp,goundSteering, group_14, time
1584543479562695,-0,0.23023,3302
1584543479664422,-0,0,1118
1584543479761699,0.290888,-0.0496667,579
1584543479861749,-0,0,1846
1584543479961927,-0,0,599
1584543480061721,-0,0,514
1584543480163788,-0,0,2715
1584543480261644,-0,-0.200065,471
1584543480361442,-0,0,556
1584543480461594,-0,0,623
1584543480562030,-0,0,1611
1584543480663453,-0,0,2321
1584543480761564,-0,0,537
1584543480861314,-0,0,1514
1584543480961295,-0,0,2003
1584543481061487,-0,0,1986
1584543481163322,-0,0,1461
1584543481261250,-0,0,1888
1584543481361410,-0,0,1779
